pseudo,date,comment,tags,subpost,forum_page,day
NexemacIsBack#7333,2025-05-02 09:39:57,"Supprimer l'AlmanaxC'est du FOMO pur et dur et très souvent inintéressant. Parfois on a juste pas envie de jouer et ""forcer"" les joueurs à se connecter juste pour aller faire son Almanax c'est juste naze.Sans compter que personnellement (et je pense ne pas être le seul) le fait de rater ce genre de FOMO me donne envie de ragequit, m'empêche de m'investir pleinement sur un nouveau serveur etc... quand je sais que je vais ""devoir"" refaire cette tâche déjà pénible à ne faire qu'une seule fois...Refonte de l'OcreEncore et toujours du FOMO, le système actuel des archimontres est une cata qui force les joueurs à adopter des horaires/façon de jouer pas possible pour augmenter leurs chances de rencontrer les archimonstres désirés...Refonte des recherchésEncore et toujours du FOMO, le système actuel des recherchés est une cata qui force les joueurs à adopter des horaires/façon de jouer pas possible pour augmenter leurs chances de rencontrer les recherchés désirés...Remettre de la cohérence dans les craftsBien que je trouve cela un peu plus acceptable dans les crafts d'items afin d'y intégrer la contribution d'une multitude de gameplays, ça reste vraiment pas foufou. Et pour les consommables c'est vraiment la cata...Des aubergines, des haricots etc... dans du pain ? Bref y'a des centaines d'exemples et je pense qu'ils ne sont pas difficiles à trouver.(Sinon globalement cf. ""Les métiers"" :https://www.dofus.com/fr/forum/1069-dofus/2427554-problemes-incoherences-game-design)","['Équilibrage des classes', 'quête Dofus Ocre / craft PDA', 'Métiers liés au compte']",False,24,2025-05-02
Bliwox#8381,2025-05-02 10:30:41,"bonjour,Pourriez-vous corriger la quête alignement Brakmar 46 ? ça me bloque dans mes pré requis de quête pour l'ivoire lolmerci par avance",['Autre'],False,24,2025-05-02
MlleChat#3006,2025-05-02 11:33:17,"Donner les données et explications des équilibrages dans les changelogs:ExempleSort X : ajout d'une ligne de vueData: ratio actuel(dégats/PA)*POest le plus élevé du jeu ;Représente en moyenne 40% (pvp 199) 30% (pvp 200) des dégats infligés de la voie feu (top 1 sort dégat pour chaque, échantillon de 120 combats chacun avec classe mode feu), ainsi que 60% en PVM (échantillon = 500 combats sélectionnés aléatoirement en mode feu de niveaux 180-200).De plus la voie feu est jouée par 80% (pvp lvl 199)  68% (pvp lvl 200) et 48% (pvm 180-200) des joueurs (équilibre = 25%)Causes: Cumul de no LDV+PO modifiable rend le sort trop puissant malgré la contrainte de lancer en ligne, ce qui déséquilibre la voie feu et cause sa sur-utilisation.Possibilités: PO fixe / ajout de ligne de vue / nerf dégatChoix :PO fixe n'aurait pas assez d'impact car les modes utilisés ont en moyenne seulement 2 PO donc ce n'est pas le facteur principal ; nerf dégats trop peu impactant car modes joués sont basés sur do fixes/ do crit ; -> choix de l'ajout d'une LDV100% transparence ; met fin aux postes forum ""Nerf de ma classe-> encore un Équilibrage à l'aveugle"", permet aux joueurs de proposer des alternatives basées sur les mêmes data et pas juste leur ressenti.","['Équilibrage des classes', 'changelogs plus exhaustifs / complets']",False,24,2025-05-02
kamahara#8227,2025-05-02 14:44:00,"Que tous les états sous expliqués (enraciné, pesenteur...)Refonte OSA comme avant avec plus d'invocations différentes",['Équilibrage des classes'],False,24,2025-05-02
X-PayDay-X#7058,2025-05-02 17:07:48,LES BOT EN KOLI MERDE,['Bots'],False,24,2025-05-02
Guy2Bure#4471,2025-05-02 17:11:18,La direction d'Ankama est défaillante et doit changer,['Autre'],False,24,2025-05-02
X-PayDay-X#7058,2025-05-02 17:11:43,CaptainOpenFlow#9870|30/04/2025 - 14:14:07Clairement dans le top 1+40000,['Autre'],False,24,2025-05-02
Trisho#1837,2025-05-02 17:27:39,Les BBBUUUGGGGGSSSS,['Debug / performance'],False,24,2025-05-02
devorreur#4990,2025-05-02 17:30:31,Nerf les do pouRégler les bug en kolizéum (pas d'affichage des répou/ré crit - classe pas affiché dans la timeline - stats de fin de combat ne marche plus),['Debug / performance'],False,25,2025-05-02
Xx-SakuraJtm-xX#2957,2025-05-02 17:59:56,"Hello, C'est possible RAPIDEMENT que les mob joue leurs tours en songes ???? ça devient pénible en une seule journée ça me l'a fait 5/6 fois ><"" Vous voulez nous faire stop dofus ou c'est comment ??",['rework songes'],False,25,2025-05-02
Xplode-#3673,2025-05-02 18:29:42,Un outil de recherche de groupe pour les dj/quetes RAPIDEMENT,['fonctionnalité communautaires (Recherche de groupe/mercenariat)'],False,25,2025-05-02
Kheyultradeter#6352,2025-05-02 18:43:48,Arrêtez l'équilibrage sur le pvp,['Séparation pvp & pvm'],False,25,2025-05-02
JehutyOrbital#8797,2025-05-02 18:57:37,"Bonjour,Ladifférenciation sur l'équilibrage PVP / PVM / Et le concept de relance globaleActuellement, beaucoup de frustration sur :Je me fais nerfer ma classe en PVM parcequ'elle est forte en pvpJe me fais nerfer ma classe en PVM parcequ'elle est sur utilisée en team (farm / songe /succès)Je me fais nerfer ma classe en PVP parcequ'elle est forte en pvmJe me fais nerfer ma classe en PVP parcequ'elle est sur utilisée en team (farm / songe / succès)Et ne pas pouvoir utiliser mes sorts parcequ'un de mes alliés joue la même classe / élément, c'est extrêmement frustrant.Merci à vous.","['Équilibrage des classes', 'Séparation pvp & pvm']",False,25,2025-05-02
llaume-gui#7616,2025-05-02 19:50:43,Priorité absolue au débugage du jeu AVANT nouveau contenu (hors temporis),['Debug / performance'],False,25,2025-05-02
Unequal-Aero#8416,2025-05-02 20:18:58,"CHANCE ET PROSPECTIONA quand le fait de supprimer le lien entre un élément et la pp ?C'est discuté depuis des années, et c'est repoussé. Par contre à chaque intégration importante (par exemple les drops rares, ou dans le cas inverse les Eklâmes), le sujet Chance = avantage économique majeur revient.L'épine dans le pied de Doumbé était moins incapacitante que le lien chance-pp ne l'est pour vous.Au hasard, enlever le tacle de la voie agi qui a déjà la fuite, pour le mettre sur la voie chance, permettant aussi de rééquilibrer alors le problème des sur-bonus de l'agilité... ? C'est qu'une possibilité parmi 100 autres.« Oui mais vous vous rendez pas compte, ça demanderait un travail de fou car on a fait plein de stuffs avec ou sans tacle avec ou sans pp en fonction de l'élément blablabla.Et bien oui, il y a du retard de design. Donc... commencez maintenant ?","['drops rares en combat', 'Debug / performance']",False,25,2025-05-02
clementlebossdesbossdesnul#5298,2025-05-02 21:35:05,Focus sur le debug et la stabilité général du jeu,['Debug / performance'],False,25,2025-05-02
raitospyrodalf#8294,2025-05-02 21:37:09,"1er point : l'économie et ses axes d'amélioration :A -  les EklamesPour les Eklames, j'ai lu une proposition intéressante qui mérite d'être relevé/exploité outre le fait de baisser drastiquement le nombres par craft/ les supprimers des craft bas level, un système de brisage peut être intéressant via l'atelier forgemage ou un pnj (par soucie technique à vous de voir) pour qu'on puisse générer des éclats inférieurs en brisant des supérieurs.1er point : l'économie et ses axes d'améliorations :B - les HDVJ'avais pensé, j'ai remarqué qu'avec les grandes Mise à jour quelques fois les hdv était vidé/taxe de mise en vente remboursé. Au final, cela entraîne :Une revalorisation des ressources avec une remise en vente à leur juste prix par les joueurs ( ressource le plus acheté rapidement, craft d'utilité commune -potion/pierre d'ame/consommable )Quelques jours intéressants d'offre et  de demande faisant varier considérablement les prix à l'avantage et au détriment d'autres joueurs.( ressources spécifiques craft d'utilité peu commune - craft - pano- ressource nécessaire de quête )  Les prix finissent par ce stabilisé d'eux même.Ne serait-il pas intéressant pour assainir les hdv d'effectuer un vidage complet des hdv de manière trimestrielle ? Au même rythme que les saisons de l'almanax x)Ainsi serait-il important à ces moments-là de noter les ressources qui finissent inlassablement par devenir mortes et redéfinir les crafts possibles avec.1er Point : l'économie et ses axes d'amélioration :C - Les derniers Craft métiers ( suggestions )Petite suggestions de la fin avec de l'humour dofusien :Et peut-être une revalorisation des derniers crafts de consommables niveau 200- Je redébarque sur officiel après un long temps d'errance entre touch et retro- il est certe agréable de voir une uniformisation des crafts quel que soit leur métier ( paysan- pecheur - alchi ) Mais à haut niveaux, ils manquent une différence aux niveaux des derniers crafts .... d'avoir tout ramené à trois ingrédients ça casse la dynamique du jeu un peu. Comment un alchimiste niveau 200 ne peut-il point crafter de potions aux effets surpuissants ? un Maître Boulanger aguerrit n'a-t-il point une recette de derrière les fourneaux qui saura rassasier longtemps les aventuriers intrépides qui sauront lui ramener les bons ingrédients ?Un pécheur sachant Péché sans ses bottes dans les plus profonds marécages de l'île d'otomai ne mérite-t-il pas de ramener en Amakna la légendaire brochette de Kralamoure Géant confèrant Prospection et Sagesse à celui qui saura bien lui marchander le temps de quelques combats ?Il manque un côté légendaire en fin de métier, ce n'est que mon avis =) Merci de m'avoir lu.","['Eklames dans craft potion', 'combats de quêtes', 'Améliorations des Interface']",False,25,2025-05-02
Aamon#7862,2025-05-02 22:09:38,Séparer le PVM/PVPPourquoi un joueur PVM se ferait nerf sa classe à cause du PVP ? Et inversement.,['Séparation pvp & pvm'],False,25,2025-05-02
Aes#8359,2025-05-02 22:27:59,"Retour des tournois amateurs sur les serveurs d'origineNe réduisons pas le PvP au Kolizéum et au serveur KTA, ce qui rendrait nos objets utiles et stimulerait l'économie du jeu. Les tournois amateurs et le Goultarminator ont été une excellente motivation pour les joueurs afin d'optimiser leurs objets et leurs personnages. Pourquoi laisser nos personnages OPTI si nous avons tous les objets sur le serveur de tournoi ? Juste pour aller au Kolizéum à la recherche de jetons Koli ? Le Kolizéum est obsolète et décourageant. Toute la communauté réclame le retour des tournois sans serveurs classiques, qu'ils soient amateurs ou similaires au Goultarminator. L'économie nous en sera également reconnaissante.",['Autre'],False,25,2025-05-02
dark-bluf#5754,2025-05-02 22:33:44,"serveurs dofus retro 2.0, basé sur les versions 2.6, 2.10 ou 2.15",['Autre'],False,25,2025-05-02
Neff-sacri#4455,2025-05-03 00:55:25,Séparation de l'équilibrage pvp/pvm.J'en ai marre de me faire découper mes classes à cause du koly,"['Équilibrage des classes', 'Séparation pvp & pvm']",False,25,2025-05-03
gonnabreakyourneck#4775,2025-05-03 07:21:05,"Bonjour l’équipe Ankama,Je joue à Dofus depuis plus de 20 ans. J’ai commencé quand on farmait les Donjons des Rats en Iop feu, ou les Égouts de Brâkmar avec un Iop air. Merci pour les évolutions du jeu, mais je voudrais partager mon avis sur certains points importants.Même en jouant entre 10 et 18h par jour, je n’y arrive pas. Il y a 20 ans, je pouvais passer 48h en ligne, mais aujourd’hui, avec une famille, ce n’est plus possible. Le système des archimonstres est trop long et trop concurrentiel.Les potions de rappel et de Bonta coûtent plus de 2 500 kamas, alors qu’un Zaap revient à 700 kamas.Certaines mises à jour divisent les prix des objets ou doublent les coûts de craft sans prévenir.Vous pénalisez les joueurs pour lutter contre les bots, mais ce sont les joueurs honnêtes qui en souffrent.Je joue en monocompte. À côté de moi, des joueurs en team de 8 font en 1h ce que je mets 12h à faire. C’est décourageant, et ça tue la motivation.Avant, on pouvait rentabiliser le PvP avec les galets. Maintenant, ils ne valent plus rien à cause des événements et des changements sur les crafts. C’est dommage pour ceux qui aimaient ce mode de jeu.Beaucoup d’amis jouent 2h par jour, parfois 8h le week-end. Juste se stuff niveau 200 leur prend 4 mois. Ils abandonnent vite car c’est trop long pour leur emploi du temps.Le jeu est super, mais il devient difficile à suivre pour les joueurs fidèles qui ont grandi. Il faudrait trouver un meilleur équilibre entre le temps de jeu, les récompenses et l’économie.Merci de m’avoir lu. J’espère que ce message aidera à améliorer l’expérience de tous.Cordialement,Un joueur fidèle depuis 2005","['Eklames dans craft potion', 'Bots']",False,25,2025-05-03
Novaa94#7593,2025-05-03 08:37:03,"Revenir sur les interfaces, qu'elles soient cohérentes avec l'univers du jeu, un peu plus vivantes :> (pas en terme d'animation, mais de couleurs, de relief, de détails, etc.) et plus ergonomiques !",['Améliorations des Interface'],False,25,2025-05-03
